id,sex,age,bronze,silver,gold,platinum,paid,employed,number_people,income,married,tobacco,city,state,lat,lng
933140,1,57,64.55,124.05,209.55,324.8,209.55,1,3,300000,1,1,Hartford,Connecticut,41.76349,-72.67402
934140,1,59,67.55,127.05,212.55,327.8,127.05,1,3,1000000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
935140,1,56,60.0,122.0,210.0,329.0,210.0,1,4,700000,0,1,Rolla,Missouri,37.95147,-91.76931
936140,1,55,62.3,115.3,192.3,295.8,192.3,1,2,1000000,0,1,Beaumont,Texas,30.08615,-94.10135
937141,0,60,65.05,119.55,200.05,307.8,200.05,0,1,100000,1,1,Baton Rouge,Louisiana,30.44334,-91.18699
938141,0,58,66.3,123.3,206.3,317.8,206.3,1,2,100000,0,1,Hutchinson,Kansas,38.05725,-97.93268
939141,0,56,60.55,116.05,195.55,302.8,116.05,1,3,100000,0,1,Chicago,Illinois,41.88425,-87.63245
940142,1,55,61.05,111.55,186.05,285.8,61.05,1,1,100000,1,1,Tampa,Florida,27.94653,-82.45927
941142,1,54,58.05,108.55,183.05,282.8,183.05,1,1,200000,1,1,Champaign,Illinois,40.1142,-88.2435
942142,1,52,53.5,106.5,183.5,287.0,106.5,1,2,100000,0,1,Greenville,Texas,33.13907,-96.10678
943142,1,54,77.05,127.55,202.05,301.8,77.05,1,1,200000,1,1,Huntsville,Alabama,34.72929,-86.5851
944142,1,52,61.05,111.55,186.05,285.8,61.05,1,1,200000,1,1,Selma,Alabama,32.41179,-87.02223
945142,1,51,58.05,108.55,183.05,282.8,183.05,1,1,100000,1,1,Joliet,Illinois,41.52493,-88.08459
946142,1,60,66.3,123.3,206.3,317.8,206.3,1,2,200000,1,1,Birmingham,Alabama,33.52068,-86.81176
947142,1,59,65.05,119.55,200.05,307.8,200.05,1,1,300000,1,1,Westernport,Maryland,39.49437,-79.0451
948142,1,58,62.05,116.55,197.05,304.8,197.05,1,1,200000,1,1,Springfield,Illinois,39.80105,-89.6436
949142,1,56,54.5,111.5,194.5,306.0,194.5,1,2,100000,0,1,Bethlehem,Pennsylvania,40.63102,-75.37778
950143,0,53,62.3,115.3,192.3,295.8,295.8,1,2,300000,1,1,Fort Myers,Florida,26.64084,-81.86808
951143,0,54,76.55,132.05,211.55,318.8,76.55,1,3,100000,1,1,Leesburg,Virginia,39.11567,-77.5653
952143,0,51,58.05,108.55,183.05,282.8,108.55,1,1,100000,0,1,Chicago,Illinois,41.88425,-87.63245
953143,0,58,80.55,140.05,225.55,340.8,140.05,1,3,200000,1,1,Syracuse,New York,43.05028,-76.14738
954143,0,54,62.3,115.3,192.3,295.8,115.3,1,2,100000,0,1,Pensacola,Florida,30.42084,-87.21723
955143,0,54,61.05,111.55,186.05,285.8,285.8,1,1,100000,0,1,Cincinnati,Ohio,39.162,-84.45689
956143,0,53,78.3,131.3,208.3,311.8,131.3,1,2,300000,0,1,Heavener,Oklahoma,34.88931,-94.60287
957144,1,56,65.05,119.55,200.05,307.8,119.55,0,1,200000,1,1,San Antonio,Texas,29.42458,-98.49461
958144,1,52,77.05,127.55,202.05,301.8,127.55,1,1,100000,0,1,San Antonio,Texas,29.42458,-98.49461
959144,1,60,65.05,119.55,200.05,307.8,65.05,1,1,300000,1,1,Sarasota,Florida,27.33888,-82.53963
960145,0,58,65.05,119.55,200.05,307.8,119.55,1,1,200000,0,1,Round Top,Texas,30.07121,-96.69392
961145,0,57,67.55,127.05,212.55,327.8,127.05,1,3,400000,1,1,Talladega,Alabama,33.43451,-86.10269
962146,1,53,59.3,112.3,189.3,292.8,292.8,1,2,200000,1,1,Chicago,Illinois,41.88425,-87.63245
963146,1,52,63.55,119.05,198.55,305.8,198.55,1,3,200000,0,1,Tampa,Florida,27.94653,-82.45927
964146,1,73,76.85,144.35,241.85,373.1,144.35,0,3,200000,1,1,Tampa,Florida,27.94653,-82.45927
965146,1,66,70.35,128.85,215.35,331.1,128.85,1,1,200000,1,1,Shreveport,Louisiana,32.51487,-93.74689
966146,1,63,71.6,132.6,221.6,341.1,132.6,0,2,100000,1,1,Liberal,Kansas,37.03239,-100.92521
967146,1,62,74.1,140.1,234.1,361.1,140.1,1,4,200000,1,1,Atlanta,Georgia,33.74831,-84.39111
968146,1,73,76.85,144.35,241.85,373.1,144.35,1,3,100000,0,1,Thomasville,Georgia,30.83642,-83.98049
969146,1,73,71.35,133.85,226.35,350.1,350.1,1,1,300000,1,1,Peoria,Illinois,40.69236,-89.58799
970147,0,74,74.35,136.85,229.35,353.1,136.85,1,1,100000,0,1,Jackson,Tennessee,35.6139,-88.8194
971147,0,67,76.85,144.35,241.85,373.1,144.35,1,3,200000,1,1,Catharine,Kansas,38.92777,-99.21493
972147,0,74,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,San Angelo,Texas,31.4615,-100.44242
973147,0,77,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Panama City,Florida,30.15987,-85.66033
974147,0,79,78.1,148.1,248.1,383.1,148.1,1,4,100000,1,1,San Antonio,Texas,29.42458,-98.49461
975147,0,77,75.6,140.6,235.6,363.1,140.6,0,2,400000,1,1,Mill Spring,Missouri,37.06209,-90.68434
976148,1,77,92.85,160.35,257.85,389.1,92.85,1,3,500000,0,1,Greenwood,Mississippi,33.51711,-90.18039
977148,1,75,76.85,144.35,241.85,373.1,144.35,1,3,100000,1,1,Clovis,New Mexico,34.40523,-103.20534
978148,1,71,64.25,126.75,219.25,343.0,64.25,0,1,200000,1,1,Goldsboro,North Carolina,35.38596,-77.99685
979148,1,73,75.6,140.6,235.6,363.1,235.6,1,2,100000,1,1,Louisville,Kentucky,38.25486,-85.7664
980149,0,69,73.85,141.35,238.85,370.1,141.35,0,3,200000,0,1,Vineland,New Jersey,39.48619,-75.02614
981149,0,64,70.35,128.85,215.35,331.1,331.1,1,1,200000,1,1,Charleston,West Virginia,38.35016,-81.63895
982149,0,76,76.85,144.35,241.85,373.1,144.35,1,3,300000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
983149,0,66,76.85,144.35,241.85,373.1,144.35,1,3,700000,1,1,Muncie,Indiana,40.19316,-85.38173
984149,0,64,70.35,128.85,215.35,331.1,215.35,1,1,200000,1,1,Beckley,West Virginia,37.77759,-81.18764
985149,0,79,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Hartford,Connecticut,41.76349,-72.67402
986149,0,65,70.35,128.85,215.35,331.1,128.85,1,1,100000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
987149,0,77,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Charlotte,North Carolina,35.22286,-80.83796
988149,0,62,67.35,125.85,212.35,328.1,67.35,1,1,200000,0,1,Washington,District of Columbia,38.89037,-77.03196
989150,1,62,70.35,128.85,215.35,331.1,128.85,1,1,300000,1,1,Lansing,Michigan,42.73194,-84.55225
990151,0,65,70.35,128.85,215.35,331.1,331.1,1,1,200000,1,1,Ashland,Kentucky,38.48082,-82.64384
991151,0,65,71.6,132.6,221.6,341.1,221.6,1,2,200000,1,1,London,Kentucky,37.12723,-84.08383
992152,1,62,57.25,115.75,202.25,318.0,202.25,0,1,300000,1,1,Albany,New York,42.65155,-73.75521
993153,0,78,74.35,136.85,229.35,353.1,136.85,1,1,100000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
994153,0,75,71.35,133.85,226.35,350.1,71.35,1,1,500000,1,1,Poughkeepsie,New York,41.70671,-73.92937
995153,0,76,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Grand Rapids,Michigan,42.96641,-85.67118
996153,0,66,76.85,144.35,241.85,373.1,76.85,1,3,300000,1,1,Watton,Michigan,46.5375,-88.60105
997153,0,65,69.85,133.35,224.85,348.1,224.85,1,3,300000,1,1,Ocean City,Maryland,38.335,-75.08436
998153,0,65,74.1,140.1,234.1,361.1,361.1,0,4,100000,1,1,Asheville,North Carolina,35.59844,-82.55312
999153,0,66,78.1,148.1,248.1,383.1,148.1,1,4,300000,1,1,Mansfield,Ohio,40.75854,-82.51524
1000154,1,69,72.6,137.6,232.6,360.1,232.6,1,2,200000,0,1,Erie,Pennsylvania,42.12982,-80.0855
1001154,1,77,74.35,136.85,229.35,353.1,136.85,1,1,400000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1002154,1,70,74.35,136.85,229.35,353.1,229.35,0,1,700000,1,1,Columbus,Indiana,39.2015,-85.91868
1003154,1,63,70.35,128.85,215.35,331.1,128.85,1,1,100000,1,1,Toledo,Ohio,41.65381,-83.53626
1004154,1,62,71.1,137.1,231.1,358.1,358.1,1,4,100000,0,1,Syracuse,New York,43.05028,-76.14738
1005154,1,79,74.35,136.85,229.35,353.1,229.35,1,1,300000,0,1,Harrisburg,Pennsylvania,40.25986,-76.88223
1006154,1,69,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1007154,1,73,72.6,137.6,232.6,360.1,72.6,1,2,200000,1,1,Manchester,New Hampshire,42.9912,-71.4631
1008154,1,72,71.35,133.85,226.35,350.1,133.85,1,1,100000,0,1,New York,New York,40.71455,-74.00714
1009154,1,75,75.6,140.6,235.6,363.1,140.6,1,2,100000,0,1,Charlotte,North Carolina,35.22286,-80.83796
1010155,0,61,72.85,136.35,227.85,351.1,72.85,1,3,300000,0,1,Lafayette,Indiana,40.41737,-86.87655
1011155,0,71,76.85,144.35,241.85,373.1,144.35,1,3,200000,1,1,Flint,Michigan,43.01144,-83.68679
1012155,0,79,73.85,141.35,238.85,370.1,141.35,1,3,100000,0,1,Auburn,New York,42.92936,-76.56591
1013155,0,64,70.35,128.85,215.35,331.1,331.1,1,1,100000,0,1,Binghamton,New York,42.09869,-75.91136
1014155,0,67,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Terre Haute,Indiana,39.46649,-87.41301
1015155,0,72,78.1,148.1,248.1,383.1,78.1,1,4,300000,1,1,Grand Rapids,Michigan,42.96641,-85.67118
1016155,0,77,71.35,133.85,226.35,350.1,133.85,1,1,800000,0,1,Syracuse,New York,43.05028,-76.14738
1017155,0,66,70.35,128.85,215.35,331.1,70.35,0,1,100000,0,1,Clarksburg,West Virginia,39.27944,-80.34017
1018155,0,63,57.25,115.75,202.25,318.0,202.25,1,1,200000,0,1,Hagerstown,Maryland,39.6425,-77.71758
1019155,0,79,71.35,133.85,226.35,350.1,226.35,1,1,200000,1,1,Genesee,Pennsylvania,41.98958,-77.86902
1020156,1,61,70.35,128.85,215.35,331.1,215.35,1,1,300000,1,1,Indiana,Pennsylvania,40.6229,-79.15015
1021157,0,76,64.25,126.75,219.25,343.0,219.25,1,1,400000,1,1,Charleston,West Virginia,38.35016,-81.63895
1022157,0,76,71.35,133.85,226.35,350.1,133.85,1,1,200000,1,1,Annapolis,Maryland,38.97678,-76.49014
1023157,0,73,62.5,127.5,222.5,350.0,350.0,0,2,400000,1,1,Toms River,New Jersey,39.95307,-74.19372
1024157,0,61,70.35,128.85,215.35,331.1,70.35,1,1,300000,1,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1025157,0,73,73.85,141.35,238.85,370.1,238.85,1,3,300000,1,1,Worcester,Massachusetts,42.26341,-71.80219
1026157,0,77,75.1,145.1,245.1,380.1,75.1,1,4,200000,0,1,Lubec,Maine,44.85851,-66.98295
1027157,0,70,74.35,136.85,229.35,353.1,136.85,1,1,300000,1,1,Lexington,Kentucky,38.04859,-84.50032
1028157,0,77,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1029157,0,74,74.35,136.85,229.35,353.1,353.1,0,1,100000,1,1,Cincinnati,Ohio,39.162,-84.45689
1030157,0,71,78.1,148.1,248.1,383.1,248.1,1,4,100000,1,1,Raleigh,North Carolina,35.78551,-78.64267
1031157,0,63,68.6,129.6,218.6,338.1,218.6,1,2,100000,1,1,Harrisburg,Pennsylvania,40.25986,-76.88223
1032157,0,65,74.1,140.1,234.1,361.1,74.1,1,4,1000000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1033157,0,66,63.75,131.25,228.75,360.0,131.25,1,3,500000,1,1,Lynchburg,Virginia,37.41402,-79.14284
1034157,0,70,74.35,136.85,229.35,353.1,74.35,1,1,300000,1,1,Cincinnati,Ohio,39.162,-84.45689
1035157,0,63,74.1,140.1,234.1,361.1,74.1,1,4,500000,1,1,Troy,Michigan,42.56237,-83.15442
1036157,0,76,72.6,137.6,232.6,360.1,72.6,1,2,200000,1,1,Syracuse,New York,43.05028,-76.14738
1037157,0,76,75.6,140.6,235.6,363.1,75.6,1,2,500000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1038157,0,68,73.85,141.35,238.85,370.1,370.1,1,3,200000,0,1,New Haven,Connecticut,41.30762,-72.92462
1039157,0,76,72.6,137.6,232.6,360.1,137.6,1,2,200000,1,1,Limestone,Maine,46.91049,-67.82558
1040158,1,76,74.35,136.85,229.35,353.1,136.85,1,1,200000,0,1,Rocky Mount,North Carolina,35.94884,-77.79499
1041158,1,72,75.6,140.6,235.6,363.1,363.1,1,2,100000,0,1,Cincinnati,Ohio,39.162,-84.45689
1042158,1,79,78.1,148.1,248.1,383.1,383.1,1,4,100000,1,1,Orangeburg,South Carolina,33.48935,-80.86472
1043158,1,73,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Muncie,Indiana,40.19316,-85.38173
1044158,1,64,70.35,128.85,215.35,331.1,70.35,1,1,500000,1,1,Toledo,Ohio,41.65381,-83.53626
1045159,0,63,70.35,128.85,215.35,331.1,331.1,1,1,300000,0,1,Mansfield,Ohio,40.75854,-82.51524
1046159,0,65,69.85,133.35,224.85,348.1,224.85,1,3,500000,0,1,Bacova,Virginia,38.05365,-79.846
1047159,0,61,70.35,128.85,215.35,331.1,331.1,1,1,100000,0,1,Lafayette,Indiana,40.41737,-86.87655
1048159,0,77,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Battle Creek,Michigan,42.31637,-85.18009
1049159,0,71,71.35,133.85,226.35,350.1,133.85,1,1,300000,0,1,Rochester,New York,43.1558,-77.61632
1050160,1,75,66.75,134.25,231.75,363.0,231.75,1,3,700000,0,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1051160,1,73,74.35,136.85,229.35,353.1,353.1,1,1,200000,1,1,Beckley,West Virginia,37.77759,-81.18764
1052160,1,77,73.85,141.35,238.85,370.1,238.85,1,3,200000,0,1,Hartford,Connecticut,41.76349,-72.67402
1053160,1,78,71.35,133.85,226.35,350.1,71.35,1,1,300000,1,1,New Portland,Maine,44.92262,-70.01607
1054160,1,71,73.85,141.35,238.85,370.1,238.85,1,3,200000,0,1,Groton,Connecticut,41.34603,-72.03132
1055160,1,62,68.6,129.6,218.6,338.1,218.6,1,2,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1056161,0,74,74.35,136.85,229.35,353.1,136.85,1,1,200000,0,1,Indianapolis,Indiana,39.76691,-86.14996
1057161,0,74,78.1,148.1,248.1,383.1,148.1,1,4,100000,1,1,Troy,Michigan,42.56237,-83.15442
1058161,0,62,69.85,133.35,224.85,348.1,69.85,1,3,300000,1,1,Syracuse,New York,43.05028,-76.14738
1059161,0,66,76.85,144.35,241.85,373.1,241.85,1,3,100000,0,1,Williamsport,Pennsylvania,41.24094,-77.00141
1060162,1,64,67.35,125.85,212.35,328.1,212.35,1,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1061162,1,78,74.35,136.85,229.35,353.1,353.1,1,1,100000,1,1,Grayling,Michigan,44.66132,-84.71439
1062162,1,69,75.6,140.6,235.6,363.1,140.6,1,2,200000,1,1,Dayton,Ohio,39.7592,-84.19381
1063162,1,78,90.35,152.85,245.35,369.1,152.85,1,1,100000,1,1,Greenville,South Carolina,34.84827,-82.40011
1064162,1,64,72.85,136.35,227.85,351.1,136.35,1,3,100000,1,1,Owensboro,Kentucky,37.77421,-87.11351
1065162,1,79,74.35,136.85,229.35,353.1,136.85,1,1,300000,1,1,Detroit,Michigan,42.33168,-83.048
1066162,1,79,71.35,133.85,226.35,350.1,133.85,1,1,100000,1,1,Meridale,New York,42.37742,-74.99728
1067163,0,79,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Athens,Georgia,33.95813,-83.37325
1068163,0,65,86.35,144.85,231.35,347.1,86.35,1,1,100000,0,1,Indianapolis,Indiana,39.76691,-86.14996
1069163,0,76,71.35,133.85,226.35,350.1,71.35,1,1,700000,1,1,Rochester,New York,43.1558,-77.61632
1070164,1,61,70.35,128.85,215.35,331.1,128.85,0,1,900000,0,1,Harrisburg,Pennsylvania,40.25986,-76.88223
1071164,1,67,75.1,145.1,245.1,380.1,145.1,1,4,200000,0,1,Hartford,Connecticut,41.76349,-72.67402
1072164,1,61,67.35,125.85,212.35,328.1,212.35,1,1,100000,0,1,Portland,Maine,43.65915,-70.25668
1073164,1,61,83.35,141.85,228.35,344.1,344.1,1,1,100000,1,1,Meridale,New York,42.37742,-74.99728
1074164,1,75,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1075164,1,78,74.35,136.85,229.35,353.1,136.85,1,1,500000,0,1,Parkersburg,West Virginia,39.26343,-81.5583
1076164,1,69,72.6,137.6,232.6,360.1,137.6,1,2,900000,0,1,Westernport,Maryland,39.49437,-79.0451
1077164,1,73,73.85,141.35,238.85,370.1,73.85,1,3,300000,1,1,New York,New York,40.71455,-74.00714
1078164,1,79,76.85,144.35,241.85,373.1,144.35,1,3,400000,0,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1079164,1,76,74.35,136.85,229.35,353.1,353.1,1,1,100000,1,1,Rocky Mount,North Carolina,35.94884,-77.79499
1080164,1,64,71.6,132.6,221.6,341.1,132.6,1,2,100000,1,1,Bristol,Tennessee,36.59218,-82.22129
1081164,1,61,68.6,129.6,218.6,338.1,218.6,1,2,300000,1,1,Clarksburg,West Virginia,39.27944,-80.34017
1082164,1,61,60.25,118.75,205.25,321.0,118.75,1,1,100000,1,1,Newark,Ohio,40.06021,-82.40426
1083164,1,64,67.35,125.85,212.35,328.1,212.35,1,1,300000,1,1,Washington,District of Columbia,38.89037,-77.03196
1084164,1,79,66.75,134.25,231.75,363.0,231.75,1,3,500000,0,1,Mount Pleasant,Michigan,43.59723,-84.76815
1085164,1,62,71.1,137.1,231.1,358.1,137.1,1,4,100000,1,1,Auburn,New York,42.92936,-76.56591
1086164,1,61,70.35,128.85,215.35,331.1,128.85,1,1,100000,0,1,Charleston,South Carolina,32.78115,-79.9316
1087164,1,70,74.35,136.85,229.35,353.1,229.35,1,1,100000,0,1,Fort Wayne,Indiana,41.08026,-85.13831
1088164,1,73,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,Toledo,Ohio,41.65381,-83.53626
1089164,1,64,67.35,125.85,212.35,328.1,328.1,1,1,300000,0,1,New York,New York,40.71455,-74.00714
1090165,0,80,74.35,136.85,229.35,353.1,136.85,1,1,300000,1,1,Elmira,New York,42.09041,-76.79881
1091165,0,71,71.35,133.85,226.35,350.1,71.35,1,1,200000,1,1,Annapolis,Maryland,38.97678,-76.49014
1092166,1,72,78.1,148.1,248.1,383.1,148.1,1,4,400000,1,1,Clemson,South Carolina,34.68268,-82.84058
1093166,1,61,70.35,128.85,215.35,331.1,128.85,1,1,300000,1,1,Willoughby,Ohio,41.63957,-81.40685
1094166,1,72,71.35,133.85,226.35,350.1,350.1,1,1,100000,1,1,Harrisonburg,Virginia,38.45163,-78.8697
1095166,1,74,74.35,136.85,229.35,353.1,229.35,0,1,400000,0,1,Terre Haute,Indiana,39.46649,-87.41301
1096166,1,79,74.35,136.85,229.35,353.1,229.35,0,1,100000,1,1,Johnson City,Tennessee,36.32008,-82.34518
1097166,1,62,71.1,137.1,231.1,358.1,71.1,1,4,200000,0,1,Poughkeepsie,New York,41.70671,-73.92937
1098166,1,61,70.35,128.85,215.35,331.1,215.35,1,1,400000,1,1,Greenville,South Carolina,34.84827,-82.40011
1099166,1,63,72.85,136.35,227.85,351.1,72.85,1,3,300000,1,1,Warsaw,Indiana,41.23856,-85.8528
1100167,0,69,76.85,144.35,241.85,373.1,241.85,1,3,400000,1,1,Raleigh,North Carolina,35.78551,-78.64267
1101167,0,61,70.35,128.85,215.35,331.1,215.35,1,1,100000,1,1,Toledo,Ohio,41.65381,-83.53626
1102167,0,71,72.6,137.6,232.6,360.1,137.6,1,2,100000,0,1,Salisbury,Maryland,38.36573,-75.59532
1103167,0,66,76.85,144.35,241.85,373.1,144.35,1,3,200000,0,1,Louisville,Kentucky,38.25486,-85.7664
1104167,0,67,64.25,126.75,219.25,343.0,64.25,1,1,700000,0,1,Rocky Mount,North Carolina,35.94884,-77.79499
1105167,0,73,66.75,134.25,231.75,363.0,134.25,1,3,200000,1,1,Dayton,Ohio,39.7592,-84.19381
1106167,0,78,63.75,131.25,228.75,360.0,131.25,1,3,300000,0,1,Washington,District of Columbia,38.89037,-77.03196
1107167,0,67,74.35,136.85,229.35,353.1,229.35,1,1,200000,1,1,Muncie,Indiana,40.19316,-85.38173
1108167,0,72,74.35,136.85,229.35,353.1,136.85,0,1,100000,1,1,White Cloud,Michigan,43.55002,-85.77162
1109167,0,77,71.35,133.85,226.35,350.1,71.35,1,1,300000,1,1,New York,New York,40.71455,-74.00714
1110168,1,72,76.85,144.35,241.85,373.1,144.35,1,3,100000,1,1,Williamsport,Pennsylvania,41.24094,-77.00141
1111168,1,69,71.35,133.85,226.35,350.1,226.35,0,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1112168,1,62,71.6,132.6,221.6,341.1,71.6,1,2,200000,0,1,Felch,Michigan,46.00173,-87.83562
1113168,1,70,73.85,141.35,238.85,370.1,73.85,1,3,700000,0,1,New York,New York,40.71455,-74.00714
1114168,1,80,74.35,136.85,229.35,353.1,229.35,0,1,200000,1,1,Warren,Pennsylvania,41.84403,-79.14349
1115168,1,76,90.35,152.85,245.35,369.1,245.35,1,1,200000,1,1,Johnstown,Pennsylvania,40.32726,-78.91835
1116168,1,75,75.6,140.6,235.6,363.1,140.6,1,2,100000,1,1,Indianapolis,Indiana,39.76691,-86.14996
1117168,1,71,62.5,127.5,222.5,350.0,127.5,0,2,300000,1,1,Laconia,New Hampshire,43.52807,-71.46894
1118168,1,67,91.6,156.6,251.6,379.1,156.6,1,2,100000,1,1,Parkersburg,West Virginia,39.26343,-81.5583
1119168,1,73,71.35,133.85,226.35,350.1,71.35,1,1,100000,1,1,Farmville,Virginia,37.30198,-78.3926
1120169,0,63,71.6,132.6,221.6,341.1,221.6,1,2,200000,1,1,Cincinnati,Ohio,39.162,-84.45689
1121169,0,75,74.35,136.85,229.35,353.1,136.85,0,1,200000,0,1,Charlotte,North Carolina,35.22286,-80.83796
1122169,0,78,74.35,136.85,229.35,353.1,74.35,1,1,500000,0,1,Columbus,Ohio,39.96199,-83.00275
1123169,0,63,67.35,125.85,212.35,328.1,125.85,1,1,400000,1,1,Lynchburg,Virginia,37.41402,-79.14284
1124169,0,75,75.6,140.6,235.6,363.1,140.6,1,2,300000,0,1,Lexington,Kentucky,38.04859,-84.50032
1125169,0,68,61.25,123.75,216.25,340.0,216.25,1,1,500000,1,1,New York,New York,40.71455,-74.00714
1126169,0,68,75.6,140.6,235.6,363.1,140.6,1,2,100000,1,1,Akron,Ohio,41.08421,-81.51405
1127169,0,79,71.35,133.85,226.35,350.1,226.35,1,1,200000,1,1,Roanoke,Virginia,37.27152,-79.94057
1128169,0,63,68.6,129.6,218.6,338.1,68.6,1,2,500000,1,1,Hartford,Connecticut,41.76349,-72.67402
1129170,1,64,67.35,125.85,212.35,328.1,212.35,1,1,100000,0,1,Concord,New Hampshire,43.20725,-71.5366
1130171,0,64,70.35,128.85,215.35,331.1,128.85,1,1,300000,1,1,Dayton,Ohio,39.7592,-84.19381
1131171,0,72,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Norfolk,Virginia,36.84682,-76.28506
1132171,0,64,72.85,136.35,227.85,351.1,227.85,1,3,400000,1,1,Johnson City,Tennessee,36.32008,-82.34518
1133171,0,76,61.25,123.75,216.25,340.0,61.25,1,1,100000,1,1,Albany,New York,42.65155,-73.75521
1134171,0,79,78.1,148.1,248.1,383.1,148.1,1,4,500000,1,1,Charleston,South Carolina,32.78115,-79.9316
1135171,0,69,92.85,160.35,257.85,389.1,257.85,1,3,300000,1,1,Gary,Indiana,41.60371,-87.33717
1136171,0,72,78.1,148.1,248.1,383.1,148.1,1,4,700000,0,1,Troy,Michigan,42.56237,-83.15442
1137171,0,70,91.1,161.1,261.1,396.1,91.1,1,4,100000,1,1,New York,New York,40.71455,-74.00714
1138171,0,76,75.6,140.6,235.6,363.1,235.6,1,2,100000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1139171,0,70,76.85,144.35,241.85,373.1,241.85,0,3,100000,1,1,Fort Wayne,Indiana,41.08026,-85.13831
1140172,1,66,78.1,148.1,248.1,383.1,248.1,1,4,200000,1,1,Charlotte,North Carolina,35.22286,-80.83796
1141172,1,61,70.35,128.85,215.35,331.1,128.85,1,1,900000,1,1,Columbus,Ohio,39.96199,-83.00275
1142172,1,78,72.6,137.6,232.6,360.1,137.6,1,2,700000,0,1,Washington,District of Columbia,38.89037,-77.03196
1143172,1,64,70.35,128.85,215.35,331.1,70.35,1,1,200000,1,1,Parkersburg,West Virginia,39.26343,-81.5583
1144172,1,67,75.6,140.6,235.6,363.1,235.6,1,2,100000,1,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1145172,1,79,71.35,133.85,226.35,350.1,133.85,1,1,100000,1,1,Albany,New York,42.65155,-73.75521
1146172,1,64,69.85,133.35,224.85,348.1,224.85,1,3,100000,0,1,Bacova,Virginia,38.05365,-79.846
1147173,0,79,72.6,137.6,232.6,360.1,72.6,1,2,700000,0,1,Boston,Massachusetts,42.35866,-71.05674
1148173,0,76,73.85,141.35,238.85,370.1,73.85,1,3,200000,1,1,Lebanon,New Hampshire,43.64481,-72.25395
1149173,0,62,70.35,128.85,215.35,331.1,128.85,1,1,200000,1,1,Mansfield,Ohio,40.75854,-82.51524
1150174,1,71,71.35,133.85,226.35,350.1,71.35,1,1,100000,1,1,Roanoke,Virginia,37.27152,-79.94057
1151174,1,66,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,Kingsport,Tennessee,36.5478,-82.56042
1152174,1,69,72.6,137.6,232.6,360.1,137.6,1,2,100000,0,1,Binghamton,New York,42.09869,-75.91136
1153174,1,69,76.85,144.35,241.85,373.1,76.85,1,3,100000,0,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1154174,1,76,75.6,140.6,235.6,363.1,140.6,1,2,300000,0,1,Parkersburg,West Virginia,39.26343,-81.5583
1155174,1,78,90.35,152.85,245.35,369.1,152.85,1,1,100000,1,1,White Cloud,Michigan,43.55002,-85.77162
1156174,1,68,73.85,141.35,238.85,370.1,238.85,1,3,800000,0,1,Castorland,New York,43.8891,-75.5126
1157174,1,76,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1158174,1,64,71.6,132.6,221.6,341.1,71.6,1,2,100000,1,1,Valparaiso,Indiana,41.46776,-87.06138
1159174,1,68,73.85,141.35,238.85,370.1,141.35,0,3,100000,1,1,New Portland,Maine,44.92262,-70.01607
1160175,0,68,71.35,133.85,226.35,350.1,133.85,1,1,300000,0,1,Utica,New York,43.09589,-75.24258
1161175,0,62,70.35,128.85,215.35,331.1,331.1,1,1,100000,0,1,Indiana,Pennsylvania,40.6229,-79.15015
